_id,Anio_lectivo,Zona,Provincia,Cod_Provincia,Canton,Cod_Canton,Parroquia,Cod_Parroquia,Nombre_Institucion,AMIE,Tipo_Educacion,Sostenimiento,Area,Regimen_Escolar,Jurisdiccion,Docentes_Femenino,Docentes_Masculino,Total_Docentes,Estudiantes_Femenino,Estudiantes_Masculino,Total_Estudiantes,Ecuatoriana,Colombiana,Venezolana,Peruana,Otros_Paises_de_America,Otros_Continentes
689eadcf7781ba20239582d6,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BELLAVISTA,010101,ARZOBISPO SERRANO,01H00188,Ordinario,Particular,Urbana,Sierra,Intercultural,10,12,22,3,581,584,578,1,0,0,1,4
689eadcf7781ba20239582d7,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,HUAYNA   CÁPAC,01H00189,Ordinario,Fiscal,Urbana,Sierra,Intercultural,10,5,15,124,159,283,281,0,0,2,0,0
689eadcf7781ba20239582d8,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,GABRIELA  MISTRAL,01H00190,Ordinario,Fiscal,Urbana,Sierra,Intercultural,9,2,11,111,110,221,216,0,0,1,1,3
689eadcf7781ba20239582d9,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,AGORA,01H00193,Ordinario,Particular,Urbana,Sierra,Intercultural,6,1,7,10,14,24,24,0,0,0,0,0
689eadcf7781ba20239582da,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,DANIEL CORDOVA  TORAL,01H00196,Ordinario,Fiscal,Urbana,Sierra,Intercultural,23,39,62,0,951,951,950,0,0,0,1,0
689eadcf7781ba20239582db,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,SAN JOSÉ  DE LA SALLE,01H00199,Ordinario,Particular,Urbana,Sierra,Intercultural,32,60,92,449,1682,2131,2096,3,0,0,29,3
689eadcf7781ba20239582dc,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,INEBHYE,01H00202,Ordinario,Particular,Urbana,Sierra,Intercultural,8,2,10,53,39,92,90,0,0,0,1,1
689eadcf7781ba20239582dd,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,REPUBLICA DE COLOMBIA,01H00203,Ordinario,Fiscal,Urbana,Sierra,Intercultural,16,2,18,175,194,369,365,0,0,2,1,1
689eadcf7781ba20239582de,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,JOSE MARIA VELAZ EXT 68 B,01H00204,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,5,7,12,235,239,474,473,0,0,1,0,0
689eadcf7781ba20239582df,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,CARLOS ZAMBRANO OREJUELA,01H00205,Ordinario,Fiscal,Urbana,Sierra,Intercultural,9,1,10,95,117,212,206,0,0,0,4,2
689eadcf7781ba20239582e0,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,CRECER,01H00206,Ordinario,Particular,Urbana,Sierra,Intercultural,6,1,7,31,43,74,72,0,0,0,1,1
689eadcf7781ba20239582e1,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,CENTRO EDUCATIVO FE Y ALEGRIA,01H00209,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,37,12,49,445,496,941,939,1,0,0,1,0
689eadcf7781ba20239582e2,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,LA ASUNCION,01H00213,Ordinario,Particular,Urbana,Sierra,Intercultural,106,26,132,1777,966,2743,2691,0,0,2,43,7
689eadcf7781ba20239582e3,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,LA COMETA,01H00220,Ordinario,Particular,Urbana,Sierra,Intercultural,6,2,8,14,26,40,40,0,0,0,0,0
689eadcf7781ba20239582e4,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,SAN JOSE DE CALASANZ,01H00221,Popular Permanente,Fiscomisional,Urbana,Sierra,Intercultural,4,6,10,14,27,41,41,0,0,0,0,0
689eadcf7781ba20239582e5,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,CEDEI MUNICIPAL 27 DE FEBRERO,01H00222,Ordinario,Municipal,Urbana,Sierra,Intercultural,4,0,4,23,9,32,32,0,0,0,0,0
689eadcf7781ba20239582e6,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,SAN JOSE DE CALASANZ,01H00223,Educación Especial,Fiscomisional,Urbana,Sierra,Intercultural,3,2,5,19,20,39,38,0,0,0,1,0
689eadcf7781ba20239582e7,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,TRAVESURAS,01H00224,Ordinario,Particular,Urbana,Sierra,Intercultural,12,0,12,9,17,26,26,0,0,0,0,0
689eadcf7781ba20239582e8,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,INSTITUTO ESPECIAL DE INVIDENTES Y SORDOS DEL AZUAY,01H00226,Educación Especial,Fiscal,Urbana,Sierra,Intercultural,14,5,19,37,46,83,83,0,0,0,0,0
689eadcf7781ba20239582e9,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,AGUSTIN CUEVA TAMARIZ,01H00227,Educación Especial,Fiscal,Urbana,Sierra,Intercultural,19,4,23,55,76,131,128,1,0,0,1,1
689eadcf7781ba20239582ea,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,SOL NACIENTE,01H00229,Ordinario,Particular,Urbana,Sierra,Intercultural,5,0,5,17,30,47,47,0,0,0,0,0
689eadcf7781ba20239582eb,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,AUSUBEL SCHOOL,01H00231,Ordinario,Particular,Urbana,Sierra,Intercultural,17,7,24,245,222,467,462,0,0,0,3,2
689eadcf7781ba20239582ec,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MACHANGARA,010108,MARIO RIZZINI,01H00233,Ordinario,Fiscal,Urbana,Sierra,Intercultural,17,7,24,218,268,486,480,1,0,0,4,1
689eadcf7781ba20239582ed,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MACHANGARA,010108,CAZADORES DE LOS RIOS,01H00237,Ordinario,Fiscal,Urbana,Sierra,Intercultural,11,4,15,130,152,282,280,0,0,0,2,0
689eadcf7781ba20239582ee,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MACHANGARA,010108,JUAN BAUTISTA STIEHLE,01H00238,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,16,11,27,143,248,391,387,0,0,1,3,0
689eadcf7781ba20239582ef,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MACHANGARA,010108,LA ABEJITA,01H00240,Ordinario,Fiscal,Urbana,Sierra,Intercultural,3,0,3,45,36,81,81,0,0,0,0,0
689eadcf7781ba20239582f0,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MACHANGARA,010108,KENNEDY,01H00241,Ordinario,Particular,Urbana,Sierra,Intercultural,22,11,33,201,375,576,555,0,0,0,19,2
689eadcf7781ba20239582f1,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MONAY,010109,CESAR ANDRADE Y CORDERO,01H00246,Ordinario,Fiscal,Urbana,Sierra,Intercultural,14,11,25,167,286,453,451,2,0,0,0,0
689eadcf7781ba20239582f2,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MONAY,010109,IVAN SALGADO ESPINOSA,01H00247,Ordinario,Fiscal,Urbana,Sierra,Intercultural,14,6,20,200,262,462,442,2,0,1,10,7
689eadcf7781ba20239582f3,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MONAY,010109,MANUELA  GARAICOA DE CALDERON,01H00249,Ordinario,Fiscal,Urbana,Sierra,Intercultural,106,33,139,2758,0,2758,2747,2,0,0,9,0
689eadcf7781ba20239582f4,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MONAY,010109,LATINOAMERICANO,01H00250,Ordinario,Particular,Urbana,Sierra,Intercultural,18,2,20,148,118,266,260,0,0,0,6,0
689eadcf7781ba20239582f5,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MONAY,010109,CATALINA GUERRERO,01H00253,Ordinario,Fiscal,Urbana,Sierra,Intercultural,7,5,12,124,121,245,244,0,0,0,1,0
689eadcf7781ba20239582f6,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MONAY,010109,IVAN SALGADO,01H00255,Ordinario,Fiscal,Urbana,Sierra,Intercultural,3,0,3,37,45,82,78,1,0,0,0,3
689eadcf7781ba20239582f7,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MONAY,010109,IGNACIO ANDRADE ARIZAGA,01H00256,Ordinario,Fiscal,Urbana,Sierra,Intercultural,7,3,10,91,100,191,186,1,0,1,1,2
689eadcf7781ba20239582f8,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MONAY,010109,COREL,01H00258,Ordinario,Particular,Urbana,Sierra,Intercultural,14,7,21,107,134,241,234,1,0,0,6,0
689eadcf7781ba20239582f9,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MONAY,010109,ANDRES F. CORDOVA,01H00259,Ordinario,Fiscal,Urbana,Sierra,Intercultural,10,3,13,73,93,166,165,0,0,1,0,0
689eadcf7781ba20239582fa,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MONAY,010109,LATINOAMERICANO,01H00265,Ordinario,Particular,Urbana,Sierra,Intercultural,22,11,33,169,185,354,348,1,0,0,4,1
689eadcf7781ba20239582fb,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN BLAS,010110,SUDAMERICANO,01H00271,Ordinario,Particular,Urbana,Sierra,Intercultural,16,14,30,256,459,715,699,2,0,1,13,0
689eadcf7781ba20239582fc,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN BLAS,010110,LUIS CORDERO CRESPO,01H00272,Ordinario,Fiscal,Urbana,Sierra,Intercultural,13,20,33,0,1087,1087,1081,1,0,0,4,1
689eadcf7781ba20239582fd,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN BLAS,010110,FRANCISCA ARIZAGA TORAL,01H00274,Popular Permanente,Particular,Urbana,Sierra,Intercultural,3,1,4,7,0,7,7,0,0,0,0,0
689eadcf7781ba20239582fe,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN BLAS,010110,MI CASITA,01H00276,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,12,15,27,27,0,0,0,0,0
689eadcf7781ba20239582ff,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN BLAS,010110,TERESA VALSE,01H00277,Ordinario,Particular,Urbana,Sierra,Intercultural,23,3,26,734,0,734,727,0,0,0,7,0
689eadcf7781ba2023958300,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN BLAS,010110,MANUELA CAÑIZARES,01H00281,Ordinario,Fiscal,Urbana,Sierra,Intercultural,26,5,31,570,55,625,625,0,0,0,0,0
689eadcf7781ba2023958301,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CAÑARIBAMBA,010102,UNIDAD EDUCATIVA  DEL AZUAY FERNANDO ABDRADE,01H00283,Popular Permanente,Fiscomisional,Urbana,Sierra,Intercultural,6,5,11,106,91,197,197,0,0,0,0,0
689eadcf7781ba2023958302,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL VECINO,010105,CENTRO EDUCATIVO ECUATORIANO CEDEC,01H00284,Ordinario,Particular,Urbana,Sierra,Intercultural,15,5,20,232,410,642,637,3,0,0,2,0
689eadcf7781ba2023958303,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN BLAS,010110,COLEGIO PARTICULAR A DISTANCIA REPUBLICA DE ARGENTINA,01H00285,Popular Permanente,Particular,Urbana,Sierra,Intercultural,0,0,0,149,72,221,221,0,0,0,0,0
689eadcf7781ba2023958304,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN BLAS,010110,SAN BLAS,01H00286,Ordinario,Municipal,Urbana,Sierra,Intercultural,3,0,3,18,17,35,35,0,0,0,0,0
689eadcf7781ba2023958305,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN BLAS,010110,DR CARLOS CUEVA TAMARIZ,01H00289,Ordinario,Fiscal,Urbana,Sierra,Intercultural,12,11,23,178,229,407,404,0,0,3,0,0
689eadcf7781ba2023958306,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN BLAS,010110,MONSEÑOR LEONIDAS PROAÑO EXTENSION FLORENCIA ASTUDILLO,01H00293,Popular Permanente,Fiscomisional,Urbana,Sierra,Intercultural,3,0,3,13,0,13,13,0,0,0,0,0
689eadcf7781ba2023958307,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,SAGRADOS CORAZONES,01H00296,Ordinario,Particular,Urbana,Sierra,Intercultural,55,13,68,1128,23,1151,1093,2,0,0,51,5
689eadcf7781ba2023958308,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,UNIDAD EDUCATIVA SANTANA UNESA,01H00300,Ordinario,Particular,Urbana,Sierra,Intercultural,39,18,57,223,276,499,464,2,0,1,28,4
689eadcf7781ba2023958309,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,UNIDAD EDUCATIVA FISCOMISIONAL JOSE MARIA VELAZ EXT 105,01H00301,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,1,5,6,252,154,406,406,0,0,0,0,0
689eadcf7781ba202395830a,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,TERNURAS,01H00303,Ordinario,Particular,Urbana,Sierra,Intercultural,11,4,15,53,64,117,116,1,0,0,0,0
689eadcf7781ba202395830b,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,EMILIO MURILLO,01H00305,Ordinario,Fiscal,Urbana,Sierra,Intercultural,6,5,11,93,102,195,194,0,0,0,0,1
689eadcf7781ba202395830c,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,URUGUAY,01H00306,Ordinario,Fiscal,Urbana,Sierra,Intercultural,14,1,15,189,0,189,188,1,0,0,0,0
689eadcf7781ba202395830d,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,UNE DEL AZUAY,01H00310,Ordinario,Fiscal,Urbana,Sierra,Intercultural,7,0,7,98,75,173,173,0,0,0,0,0
689eadcf7781ba202395830e,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,LICEO CRISTIANO DE CUENCA,01H00312,Ordinario,Particular,Urbana,Sierra,Intercultural,38,5,43,230,253,483,463,0,0,0,20,0
689eadcf7781ba202395830f,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,VICTOR GERARDO AGUILAR,01H00314,Ordinario,Fiscal,Urbana,Sierra,Intercultural,15,13,28,70,323,393,393,0,0,0,0,0
689eadcf7781ba2023958310,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,EL CEBOLLAR,01H00316,Ordinario,Fiscal,Urbana,Sierra,Intercultural,3,0,3,40,51,91,88,0,0,0,1,2
689eadcf7781ba2023958311,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,REMIGIO  CRESPO  TORAL,01H00321,Ordinario,Fiscal,Urbana,Sierra,Intercultural,12,7,19,1,388,389,387,0,0,0,2,0
689eadcf7781ba2023958312,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,ANGELA RODRIGUEZ,01H00322,Ordinario,Fiscal,Urbana,Sierra,Intercultural,7,1,8,93,83,176,174,1,0,1,0,0
689eadcf7781ba2023958313,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,UNIDAD EDUCATIVA LAS PENCAS,01H00324,Ordinario,Particular,Urbana,Sierra,Intercultural,10,2,12,89,90,179,175,1,0,0,2,1
689eadcf7781ba2023958314,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,REINALDO CHICO GARCIA,01H00326,Ordinario,Fiscal,Urbana,Sierra,Intercultural,17,2,19,249,264,513,509,0,0,1,2,1
689eadcf7781ba2023958315,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,HERNAN CORDERO CRESPO,01H00327,Ordinario,Fiscal,Urbana,Sierra,Intercultural,17,12,29,0,819,819,817,0,0,0,2,0
689eadcf7781ba2023958316,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,UNIDAD EDUCATIVA IGNACIO MALO TAMARIZ,01H00329,Ordinario,Fiscal,Urbana,Sierra,Intercultural,10,7,17,99,135,234,234,0,0,0,0,0
689eadcf7781ba2023958317,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,ANTONIO BORRERO VEGA,01H00330,Ordinario,Fiscal,Urbana,Sierra,Intercultural,5,1,6,80,67,147,144,1,0,0,1,1
689eadcf7781ba2023958318,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,COLEGIO NACIONAL TECNICO ECUADOR,01H00335,Ordinario,Fiscal,Urbana,Sierra,Intercultural,34,17,51,891,107,998,994,1,0,1,2,0
689eadcf7781ba2023958319,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,CIUDAD DE CUENCA,01H00336,Ordinario,Fiscal,Urbana,Sierra,Intercultural,60,23,83,1615,63,1678,1666,2,0,1,7,2
689eadcf7781ba202395831a,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,MADRID,01H00338,Ordinario,Particular,Urbana,Sierra,Intercultural,11,8,19,94,81,175,173,0,0,0,2,0
689eadcf7781ba202395831b,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,BELL  ACADEMY,01H00339,Ordinario,Particular,Urbana,Sierra,Intercultural,4,2,6,14,16,30,26,0,0,0,4,0
689eadcf7781ba202395831c,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,ULISES CHACON,01H00343,Ordinario,Fiscal,Urbana,Sierra,Intercultural,17,3,20,193,242,435,434,1,0,0,0,0
689eadcf7781ba202395831d,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,MADRE ENRIQUETA AYMER SSCC,01H00346,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,17,7,24,246,109,355,354,1,0,0,0,0
689eadcf7781ba202395831e,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,CENTRO DE DESARROLLO INFANTIL SOLIDARIO EL CEBOLLAR,01H00347,Ordinario,Municipal,Urbana,Sierra,Intercultural,2,1,3,17,18,35,35,0,0,0,0,0
689eadcf7781ba202395831f,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,SANTA INES,01H00352,Ordinario,Particular,Urbana,Sierra,Intercultural,6,0,6,33,20,53,51,0,0,0,1,1
689eadcf7781ba2023958320,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,LA RONDA,01H00353,Ordinario,Particular,Urbana,Sierra,Intercultural,18,0,18,68,14,82,82,0,0,0,0,0
689eadcf7781ba2023958321,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,CLEMENCIA CORDERO JARAMILLO,01H00355,Popular Permanente,Fiscal,Urbana,Sierra,Intercultural,4,0,4,57,0,57,57,0,0,0,0,0
689eadcf7781ba2023958322,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,CENTRO DE DESARROLLO INFANTIL EL RINCON MAGICO,01H00356,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,6,6,12,12,0,0,0,0,0
689eadcf7781ba2023958323,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,LUISA DE JESUS CORDERO,01H00358,Ordinario,Particular,Urbana,Sierra,Intercultural,27,5,32,617,0,617,603,1,0,0,13,0
689eadcf7781ba2023958324,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,UNIDAD EDUCATIVA DE INICIACION Y DESARROLLO DEPORTIVO DEL AZUAY,01H00363,Ordinario,Fiscal,Urbana,Sierra,Intercultural,17,19,36,156,362,518,512,3,0,1,2,0
689eadcf7781ba2023958325,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,CENTRO INFANTIL ESTRELLITAS,01H00364,Ordinario,Particular,Urbana,Sierra,Intercultural,11,1,12,41,35,76,76,0,0,0,0,0
689eadcf7781ba2023958326,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,CENTRO ARTESANAL DE BELLEZA MIGUEL MERCHAN OCHOA,01H00365,Popular Permanente,Fiscal,Urbana,Sierra,Intercultural,1,1,2,122,0,122,121,1,0,0,0,0
689eadcf7781ba2023958327,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,SENDERITOS DEL SABER,01H00368,Ordinario,Particular,Urbana,Sierra,Intercultural,8,2,10,35,37,72,68,0,0,1,1,2
689eadcf7781ba2023958328,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,UNIDAD EDUCATIVA BILINGUE NUESTRA FAMILIA,01H00374,Ordinario,Particular,Urbana,Sierra,Intercultural,35,8,43,205,258,463,460,0,0,0,3,0
689eadcf7781ba2023958329,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,BILINGUE INTERAMERICANO,01H00377,Ordinario,Particular,Urbana,Sierra,Intercultural,17,16,33,420,291,711,681,1,0,1,22,6
689eadcf7781ba202395832a,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,SAN ROQUE,01H00378,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,14,2,16,114,100,214,204,2,0,0,6,2
689eadcf7781ba202395832b,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,EUGENIO ESPEJO,01H00379,Ordinario,Fiscal,Urbana,Sierra,Intercultural,19,8,27,244,352,596,592,1,0,1,2,0
689eadcf7781ba202395832c,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,GIL RAMIREZ DAVALOS,01H00380,Ordinario,Fiscal,Urbana,Sierra,Intercultural,4,2,6,66,76,142,142,0,0,0,0,0
689eadcf7781ba202395832d,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,ANTONIO AVILA MALDONADO,01H00381,Ordinario,Fiscal,Urbana,Sierra,Intercultural,27,29,56,458,763,1221,1216,1,0,0,2,2
689eadcf7781ba202395832e,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,BILINGUE INTERAMERICANO,01H00382,Ordinario,Particular,Urbana,Sierra,Intercultural,25,14,39,350,326,676,646,1,0,0,23,6
689eadcf7781ba202395832f,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,ANGEL POLIVIO CHAVEZ,01H00385,Ordinario,Fiscal,Urbana,Sierra,Intercultural,11,2,13,101,94,195,191,0,0,2,1,1
689eadcf7781ba2023958330,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,PANAMA,01H00389,Ordinario,Fiscal,Urbana,Sierra,Intercultural,25,4,29,295,357,652,648,0,0,0,3,1
689eadcf7781ba2023958331,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,BENIGNO MALO,01H00391,Ordinario,Fiscal,Urbana,Sierra,Intercultural,36,65,101,443,1337,1780,1765,0,0,0,7,8
689eadcf7781ba2023958332,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,COLEGIO NACIONAL MIXTO MIGUEL MERCHAN OCHOA,01H00394,Ordinario,Fiscal,Urbana,Sierra,Intercultural,38,24,62,540,696,1236,1229,4,0,1,1,1
689eadcf7781ba2023958333,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,REMIGIO ROMERO Y CORDERRO,01H00395,Ordinario,Fiscal,Urbana,Sierra,Intercultural,12,8,20,193,278,471,460,1,0,1,6,3
689eadcf7781ba2023958334,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,CENTRO DE DESARROLLO INFANCIA FELIZ,01H00396,Ordinario,Particular,Urbana,Sierra,Intercultural,1,1,2,1,2,3,3,0,0,0,0,0
689eadcf7781ba2023958335,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,CENTRO EDUCATIVO SAN MARTIN,01H00398,Ordinario,Particular,Urbana,Sierra,Intercultural,6,3,9,27,20,47,47,0,0,0,0,0
689eadcf7781ba2023958336,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,CARLOS CRESPI CROCCI,01H00401,Ordinario,Fiscal,Urbana,Sierra,Intercultural,5,0,5,39,52,91,91,0,0,0,0,0
689eadcf7781ba2023958337,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,TOTORACOCHA,010113,CENTRO DE DESARROLLO INFANTIL CDI,01H00402,Ordinario,Particular,Urbana,Sierra,Intercultural,6,5,11,47,59,106,100,0,0,0,5,1
689eadcf7781ba2023958338,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,TOTORACOCHA,010113,CENTRO DE FORMACION ARTESANAL ELOISA,01H00407,Popular Permanente,Particular,Urbana,Sierra,Intercultural,3,2,5,25,0,25,25,0,0,0,0,0
689eadcf7781ba2023958339,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,TOTORACOCHA,010113,ATENAS DEL ECUADOR,01H00409,Ordinario,Fiscal,Urbana,Sierra,Intercultural,13,6,19,157,203,360,342,7,0,2,9,0
689eadcf7781ba202395833a,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,TOTORACOCHA,010113,UNE DEL AZUAY,01H00411,Ordinario,Fiscal,Urbana,Sierra,Intercultural,4,14,18,111,155,266,265,1,0,0,0,0
689eadcf7781ba202395833b,2011-2012 Inicio,Zona 6,AZUAY,1,CUENCA,0101,TOTORACOCHA,010113,ATENAS DEL ECUADOR,01H00412,Ordinario,Fiscal,Urbana,Sierra,Intercultural,0,0,0,15,15,30,29,1,0,0,0,0
